year,track_id,track_name,artist_name,album_name,plays,total_minutes,skip_rate,shuffle_rate,has_features
2017,5uplevkaUGRLExATEbSQiR,Someday,The Growlers,Hung At Heart,160,353.08,0.2625,0.3062,True
2017,2b9D3N4pnBUbYXVi7vbWy4,Living In A Memory,The Growlers,Hung At Heart,136,356.73,0.1618,0.5956,True
2017,2N4idqj9TT3HnH2OFT9j0v,Still Beating,Mac DeMarco,This Old Dog,123,289.81,0.1951,0.4797,True
2017,6YQeOwMMAkB9MV9yMWmrjh,Threat of Joy,The Strokes,Future Present Past,114,292.36,0.307,0.4649,True
2017,5n0CTysih20NYdT2S0Wpe8,Trouble,Cage The Elephant,Tell Me I'm Pretty,110,255.58,0.3636,0.1636,True
2017,4BOHngI1gLDA5OZFTZVAHl,One Million Lovers,The Growlers,Hung At Heart,104,227.83,0.3846,0.2212,True
2017,6dU5RxthbuaN31bRbEDlNw,Everlasting Light,The Black Keys,Brothers,101,273.65,0.1881,0.198,True
2017,08l9WKDuRyGeStQ9ojTlFh,Meet Me in the Bathroom,The Strokes,Room On Fire,100,190.9,0.34,0.14,True
2017,17jEoYoOfRD6dvNCMmC9n4,City Club,The Growlers,City Club,100,214.67,0.34,0.12,True
2017,57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,Room On Fire,100,185.31,0.42,0.17,True
2017,43O3Iu8mDJy10i6k8SVRXX,Take It or Leave It,Cage The Elephant,Melophobia,99,254.48,0.1717,0.3131,True
2017,7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,Is This It,97,154.93,0.3918,0.3814,True
2017,2HWFdHcyJAipiBNMoq0olx,Black Memories,The Growlers,Chinese Fountain,96,194.34,0.1979,0.1979,True
2017,0BQH5uHglCuHVImyCjOOHc,Unknown Brother,The Black Keys,Brothers,91,274.42,0.2967,0.044,True
2017,6gU7ohksNd6LsEJMWfDRhp,Soma,The Strokes,Is This It,91,164.51,0.2637,0.3956,True
2017,3kKb3U3a8jmUJQB9ypE1Jl,Under Control,The Strokes,Room On Fire,90,193.79,0.2,0.2111,True
2017,5KupfEBaVJwL7D2ZN0n1Q1,Trying Your Luck,The Strokes,Is This It,90,240.42,0.1556,0.4222,True
2017,3xuRKGbalblooPG3Fojb4Y,Late Bloomers,The Growlers,Late Bloomers,89,337.25,0.1124,0.1124,True
2017,21Ay8Y9Pr91nSauPGtK6MW,Barely Legal,The Strokes,Is This It,88,192.14,0.3068,0.4091,True
2017,0JxNCIvcLphN1oAafpvDWW,I'll Be Around,The Growlers,City Club,87,176.09,0.3448,0.1954,True
2017,0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,I Decided.,86,151.93,0.3372,0.1512,True
2017,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,AM,86,208.14,0.314,0.4302,True
2017,3PaeOar0UeLiyigqJfNAfN,Wednesday,Good Morning,Shawcross,85,152.93,0.2471,0.5176,True
2017,1420BGhbXGkIJtbtBlfpYE,The Modern Age,The Strokes,Is This It,83,187.84,0.3012,0.3976,True
2017,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,An Awesome Wave,82,173.58,0.3537,0.0122,True
2017,5M1TnHDDigSFAEK5U8euc3,Chinese Fountain,The Growlers,Chinese Fountain,81,182.64,0.3704,0.1358,True
2017,6mVD1SfTvlFAPVi7txFL5H,Machu Picchu,The Strokes,Angles,81,162.32,0.3457,0.4321,True
2017,2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,AM,80,142.63,0.2625,0.425,True
2017,3LkxF4JpVLJJcVuM55bXvR,Beach Rats,The Growlers,Hung At Heart,80,170.06,0.35,0.3375,True
2017,58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,Favourite Worst Nightmare,79,144.25,0.3924,0.2278,True
2017,3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,Is This It,77,158.69,0.2857,0.4286,True
2017,3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,Cleopatra,77,147.99,0.1948,0.4026,True
2017,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,76,148.45,0.25,0.2632,True
2017,7qHBtTdpBLRUQGQxshfRd2,Big Toe,The Growlers,Chinese Fountain,76,106.12,0.3684,0.1579,True
2017,2jZgzSxNSg1hTCq0ewWHGJ,Junk Of The Heart (Happy),The Kooks,Junk Of The Heart,75,129.88,0.32,0.16,True
2017,5MZBOcqI3Vpvp2PZy6ddyD,The Way It Is,The Strokes,Room On Fire,74,113.07,0.3108,0.3108,True
2017,0seTertVGvHrEJu7hlIWRq,Take It Or Leave It,The Strokes,Is This It,73,145.39,0.3014,0.4932,True
2017,6QgPBFvt3r9LeZDL5YsgJO,Pet Shop Eyes,The Growlers,Hung At Heart,73,128.68,0.3699,0.4795,True
2017,01MO5Ib9mCG7srUhZl52BA,Going Gets Tough,The Growlers,Chinese Fountain,71,130.5,0.3662,0.1408,True
2017,2LGdO5MtFdyphi2EihANZG,Knee Socks,Arctic Monkeys,AM,71,157.68,0.338,0.338,True
2017,5OmumaYiHYXUsYZPGLFTYJ,Between Love & Hate,The Strokes,Room On Fire,71,120.48,0.4225,0.0986,True
2017,0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes,Is This It,70,77.45,0.5286,0.4857,True
2017,6SdAztAqklk1zAmUHhU4N7,Taken for a Fool,The Strokes,Angles,70,183.13,0.3143,0.3286,True
2017,3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,Juanes,Un Día Normal,68,185.21,0.2206,0.3382,True
2017,6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,Angles,68,130.92,0.3824,0.2794,True
2017,2lffRiAET2Xt6BNb4EmkS2,80's Comedown Machine,The Strokes,Comedown Machine,67,179.0,0.2985,0.2239,True
2017,5b4NWxJgdM4EkCrsnFK7m3,Naked Kids,The Growlers,Hung At Heart,66,137.75,0.3939,0.2576,True
2017,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,Oracular Spectacular,65,115.17,0.3846,0.1077,True
2017,7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,Blonde,64,134.95,0.2969,0.3281,True
2017,0OM9ri37LIbPc9hffwsyb1,Hard To Explain,The Strokes,Is This It,63,149.15,0.3175,0.5079,True
2017,0SsOtRt4U3eicmUHPBfIHf,Turnaround,Hans Zimmer,The Little Prince (Original Motion Picture Soundtrack),62,138.81,0.1935,0.6935,True
2017,0dy6iXYIF0piirySAzCBwF,The End Has No End,The Strokes,Room On Fire,62,98.98,0.4516,0.2258,True
2017,2iCzZEPF8GTfQ1v4WCi7De,The Daisy Chain,The Growlers,City Club,62,116.41,0.2742,0.2419,True
2017,3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,Comedown Machine,61,142.52,0.1967,0.1967,True
2017,78Gzxi27GuNHTfkn2BylG4,What Ever Happened?,The Strokes,Room On Fire,61,82.09,0.4918,0.1803,True
2017,4UmJMAY5TqXPAnsDW1Mci7,"Alone, Together",The Strokes,Is This It,60,112.23,0.35,0.5,True
2017,6lnnaGN20kl0jEYJSxCgU9,You Talk Way Too Much,The Strokes,Room On Fire,59,77.72,0.5254,0.1525,True
2017,7ygO2E3yfwZVYbzaPdGzed,Guru,Coast Modern,Guru,59,104.35,0.2881,0.1356,True
2017,0Fv5N0cHBsl4bzCbollCAS,Moves,Big Sean,I Decided.,58,61.6,0.4483,0.1207,True
2017,3iiObSfkcBsETljmSB4Hcs,When It Started,The Strokes,Is This It,58,107.03,0.2759,0.5345,True
2017,6L8Ic6HJHrAqwObG3wuaLT,Rare Hearts,The Growlers,Chinese Fountain,58,188.43,0.1897,0.2931,True
2017,3zQJdKcFjiHEz7Xqum4bom,Black Widow,Cage The Elephant,Melophobia,57,131.49,0.193,0.2281,True
2017,4qjqO5m5e5vebk9upd7xUU,Never Gonna Give You Up,The Black Keys,Brothers,57,134.05,0.2456,0.0,True
2017,71bWpBImqNaLjIvfV50Hsa,Love Test,The Growlers,Chinese Fountain,57,164.67,0.2456,0.2105,True
2017,78J9MBkAoqfvyeEpQKJDzD,Step,Vampire Weekend,Modern Vampires of the City,57,168.93,0.2105,0.1404,True
2017,26ZnmGlPGXaOzPDydAP9D5,She's Long Gone,The Black Keys,Brothers,56,157.67,0.2143,0.0357,True
2017,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,56,69.29,0.5357,0.1786,True
2017,7KmawNv6JUgZ54gSyVF6VQ,Let Her Go,Mac DeMarco,Salad Days,56,115.18,0.25,0.4286,True
2017,7eX5SypK35V8Y9d9pS6rWy,I Can't Win,The Strokes,Room On Fire,56,110.29,0.2321,0.1786,True
2017,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,Torches,56,126.11,0.3393,0.0536,True
2017,4fPBB44eDH71YohayI4eKV,You Only Live Once,The Strokes,First Impressions Of Earth,55,110.19,0.3091,0.3091,True
2017,67LKZcv1J2Yj4pk5UIuFQW,Warned You,Good Morning,Shawcross,55,56.68,0.4545,0.1636,True
2017,7nzsY8vlnKdvGOEE0rjAXZ,Arabella,Arctic Monkeys,AM,55,109.59,0.3091,0.4364,True
2017,1PmaWG47wJRCIOM9v8Bauo,Hypocrite,Cage The Elephant,Melophobia,54,152.92,0.2037,0.2407,True
2017,2ZQ3CJY6iddn38oOoPGKfb,Night Ride,The Growlers,City Club,53,120.8,0.3208,0.0755,True
2017,2vupkXhwL4sNCRgNu72HCZ,Heart It Races - Cover Version,Dr. Dog,Heart It Races,53,100.46,0.4151,0.0377,True
2017,6xqCTPxYnRf8X0p6N5Vw2T,Ooh La,The Kooks,Inside In / Inside Out,53,96.27,0.3774,0.1887,True
2017,7q0aQpiLv5tIsupcgQ3Ny4,Budapest,George Ezra,Wanted on Voyage,53,102.86,0.2642,0.434,True
2017,0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,52,78.96,0.3654,0.3846,True
2017,0tkBOcK7oRVXQJY97zzSvr,Telescope,Cage The Elephant,Melophobia,52,94.92,0.4231,0.3269,True
2017,269xqcgGTN9PlivhUkOLhX,In My Feelings,Lana Del Rey,Lust For Life,52,152.56,0.1346,0.0192,True
2017,6XX1r0P3P5zt992tCcHrms,Dull Boy,The Growlers,Chinese Fountain,52,109.67,0.2885,0.1538,True
2017,2UE4m8egf0aREmOi47sDOk,Next Girl,The Black Keys,Brothers,51,109.65,0.2549,0.1373,True
2017,2y42MmBCfEhqIkFAJs0V8Z,Black Mud,The Black Keys,Brothers,51,57.98,0.4314,0.0784,True
2017,4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Foster The People,Torches,51,60.65,0.5098,0.1765,True
2017,2imZHlyJK5Cai1hfOAUK4h,Old Friend,The Walters,Songs for Dads,50,79.47,0.32,0.2,True
2017,59xYAblNy1Xr4U1IsJ3gZb,Simple As This,Jake Bugg,Jake Bugg,50,168.29,0.06,0.04,True
2017,78ECvz2vs1obDkLdbMEdJK,Driving to Hawaii,Summer Salt,Driving to Hawaii,50,92.07,0.3,0.34,True
2017,7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,Look At Me!,50,38.35,0.52,0.32,True
2017,2MVwrvjmcdt4MsYYLCYMt8,Tighten Up,The Black Keys,Brothers,49,106.23,0.3265,0.0612,True
2017,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,Melophobia,49,40.58,0.6939,0.2041,True
2017,718purgMpFb2Axhuz0Hbq1,Chances,The Strokes,Comedown Machine,49,106.24,0.2653,0.2449,True
2017,0dhjrarbKUbYt8SB8YTjoZ,Magnificent Sadness,The Growlers,Chinese Fountain,48,94.1,0.3958,0.2083,True
2017,21sa0bWFqOFEYPtahlt4Lt,Crying Lightning,Arctic Monkeys,Humbug,48,114.82,0.2708,0.2917,True
2017,3FRRgKEg2CK20D0ElLBioS,Good Advice,The Growlers,Chinese Fountain,48,91.51,0.3333,0.1667,True
2017,4qkwbl6SxwLE09pxLAFINt,Sweet to Me,Summer Salt,Driving to Hawaii,48,69.94,0.4792,0.3125,True
2017,6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,Room On Fire,48,74.32,0.375,0.1667,True
2017,7wYU1avLwl1Gtkib8OTrZp,Dionysus,The Buttertones,Buttertones,48,86.33,0.3958,0.1458,True
2017,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys,AM,47,86.21,0.2766,0.4043,True
2017,290xSzR8Ee9fm82poMg4od,Used to Be in Love,The Jungle Giants,Quiet Ferocity,47,110.28,0.2979,0.0,True
2018,0FgNSsaSZTvbLXUumSO8LQ,Star Treatment,Arctic Monkeys,Tranquility Base Hotel & Casino,197,852.41,0.1878,0.066,True
2018,31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,The Voidz,Virtue,190,619.54,0.1947,0.0053,True
2018,1JdArJ9NKCF9TQASGQgszg,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,Tranquility Base Hotel & Casino,145,367.23,0.1517,0.0897,True
2018,6113aOfHIC0vbZVDZ6PpRV,Days,The Drums,Portamento,135,507.27,0.1852,0.037,True
2018,4ePP9So5xRzspjLFVVbj90,Two Princes,Spin Doctors,Pocket Full Of Kryptonite,126,375.52,0.246,0.2698,True
2018,6VFaZ3zgXaRbc79GRqhbBz,Wink,The Voidz,Virtue,116,294.5,0.2931,0.0,True
2018,7seSDB6TiLZarbicyDIjiQ,Batphone,Arctic Monkeys,Tranquility Base Hotel & Casino,111,470.92,0.1622,0.0901,True
2018,2AKwcNHeGAqCpD6etK425X,One Point Perspective,Arctic Monkeys,Tranquility Base Hotel & Casino,109,236.14,0.3211,0.0275,True
2018,1o22EcqsCANhwYdaNOSdwS,Tessellate,alt-J,An Awesome Wave,106,258.87,0.1887,0.0094,True
2018,6pMRk6Tr05wmZSSINOqzE3,QYURRYUS,The Voidz,Virtue,104,130.79,0.5096,0.0,True
2018,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Third Eye Blind,Blue,95,235.55,0.2,0.0421,True
2018,5uplevkaUGRLExATEbSQiR,Someday,The Growlers,Hung At Heart,93,164.35,0.4409,0.086,True
2018,7zpHInsypgrnY9zTeCXtI4,ALieNNatioN,The Voidz,Virtue,92,216.73,0.3587,0.0109,True
2018,4pDrMVAsQn0uqo9sb6C8E2,Reckless Serenade,Arctic Monkeys,Suck It and See,91,194.24,0.1978,0.0659,True
2018,6K5GAopLZzzg0ZX8k5GWwh,The Start Of Something,Voxtrot,Raised By Wolves EP,89,152.63,0.4607,0.0,True
2018,0tfvDUmADEEEqrPcRJNT29,Pyramid of Bones,The Voidz,Virtue,86,154.75,0.5,0.0116,True
2018,3LkxF4JpVLJJcVuM55bXvR,Beach Rats,The Growlers,Hung At Heart,86,190.43,0.3023,0.0698,True
2018,57oJKJys4oC7NTR7hwZkPU,Science Fiction,Arctic Monkeys,Tranquility Base Hotel & Casino,86,163.44,0.2907,0.0581,True
2018,7wmYgsLNRB9EpqpvR3hkvN,Problems III,The Growlers,Casual Acquaintances,86,225.98,0.2442,0.0349,True
2018,3nAq2hCr1oWsIU54tS98pL,Waves,Kanye West,The Life Of Pablo,84,118.24,0.4643,0.0476,True
2018,0mQiDbYxHElUp1eNpLZXaY,American Sports,Arctic Monkeys,Tranquility Base Hotel & Casino,83,148.2,0.2771,0.0482,True
2018,4Ee6ZsyVepVsvObgYwzgH1,Permanent High School,The Voidz,Virtue,83,175.97,0.4217,0.0,True
2018,4hQdpbUJTPVBYV7ebPK6NT,Heaven in Hell,The Growlers,Casual Acquaintances,83,241.16,0.1687,0.0,True
2018,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,An Awesome Wave,79,108.37,0.5443,0.0253,True
2018,7co8zvT6HJuyT81IDukyID,Tranquility Base Hotel & Casino,Arctic Monkeys,Tranquility Base Hotel & Casino,79,181.63,0.2911,0.0506,True
2018,7w6QlKAOcNEnqRgrnJvQtr,Stuck on the puzzle,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,78,237.01,0.1795,0.2692,True
2018,0V34LU5aBA3hYgq178hFFY,Birds Dont Sing,TV Girl,French Exit,77,244.53,0.2208,0.013,True
2018,6sT8KTifge2F0lcdtyDkDa,The Next Time Around,Little Joy,Little Joy,75,133.8,0.32,0.0,True
2018,6NGvyhGjKSKkyN3yc4YNhD,Piledriver Waltz,Arctic Monkeys,Suck It and See,72,150.32,0.3194,0.0,True
2018,4VysGAsuHWHDxasPnTgwbo,The Ultracheese,Arctic Monkeys,Tranquility Base Hotel & Casino,71,171.41,0.2254,0.0563,True
2018,3nhzPKCm2yqGmgEhdAg19u,Four Out Of Five,Arctic Monkeys,Tranquility Base Hotel & Casino,70,220.07,0.3857,0.0571,True
2018,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,AM,70,159.11,0.3429,0.1714,True
2018,3NmndGYOIYocA5OTHMVoaw,Golden Trunks,Arctic Monkeys,Tranquility Base Hotel & Casino,67,127.47,0.2985,0.0746,True
2018,577M06tqh2BwsT1qqZOBM1,Don't Sit Down 'Cause I've Moved Your Chair,Arctic Monkeys,Suck It and See,65,121.96,0.3846,0.0,True
2018,2s4ZQQsk9c4n13IAUfnIzm,The Hellcat Spangled Shalalala,Arctic Monkeys,Suck It and See,64,189.75,0.0938,0.0,True
2018,7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,Blonde,64,128.78,0.4844,0.0312,True
2018,7KmawNv6JUgZ54gSyVF6VQ,Let Her Go,Mac DeMarco,Salad Days,62,78.39,0.4839,0.0645,True
2018,4m3uMuu1gYYjZPtZvTOe6t,Orgasm of Death,The Growlers,Casual Acquaintances,61,207.59,0.1148,0.0,True
2018,57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,Room On Fire,61,162.62,0.2295,0.0328,True
2018,3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,Comedown Machine,59,148.21,0.2542,0.1525,True
2018,3s4OT5Si1n9TFSNEPjNs0s,Black Treacle,Arctic Monkeys,Suck It and See,59,139.41,0.322,0.0169,True
2018,7ykaUgkdQWJLsMuOymTV2A,If Not For You - Remastered 2014,George Harrison,All Things Must Pass,59,177.19,0.1695,0.0,True
2018,3UZfvX4ky5C4mblUIR0LE1,Suck It and See,Arctic Monkeys,Suck It and See,58,186.05,0.1207,0.0172,True
2018,0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014,George Harrison,All Things Must Pass,57,161.21,0.2982,0.0351,True
2018,4z6mZWFgBZd07926K61Mi8,She Looks Like Fun,Arctic Monkeys,Tranquility Base Hotel & Casino,56,116.5,0.2857,0.0714,True
2018,7wsEZh68qX7jY0dziXMb0H,Love is a Laserquest,Arctic Monkeys,Suck It and See,56,130.65,0.2321,0.0179,True
2018,4BOHngI1gLDA5OZFTZVAHl,One Million Lovers,The Growlers,Hung At Heart,55,144.9,0.4,0.0909,True
2018,4WFcerMZkAIcIizZYXNNrb,Pink Ocean,The Voidz,Virtue,55,146.1,0.3091,0.0,True
2018,5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,The Beatles,55,102.72,0.2182,0.0182,True
2018,7gsArdm7rk6X6wsMr2QKWS,From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",55,149.34,0.2182,0.0727,True
2018,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,54,65.74,0.5556,0.0185,True
2018,6xagjcywpcyNFghafZPQJv,Banana Clip,Miguel,War & Leisure,53,110.29,0.3585,0.0,True
2018,269xqcgGTN9PlivhUkOLhX,In My Feelings,Lana Del Rey,Lust For Life,52,118.14,0.2692,0.1538,True
2018,2lffRiAET2Xt6BNb4EmkS2,80's Comedown Machine,The Strokes,Comedown Machine,52,168.62,0.2308,0.0,True
2018,389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps - Remastered 2009,The Beatles,The Beatles,52,159.07,0.2885,0.0,True
2018,5qm8ISXOho1EvFj6e4f4bG,She's Thunderstorms,Arctic Monkeys,Suck It and See,52,160.36,0.1346,0.0,True
2018,7eX5SypK35V8Y9d9pS6rWy,I Can't Win,The Strokes,Room On Fire,52,98.25,0.2885,0.0192,True
2018,12WtkO5DLE2CWjRGeXtwEW,40 Day Dream,Edward Sharpe & The Magnetic Zeros,Up from Below,51,141.7,0.2157,0.0588,True
2018,37adYGaYaAWTGhBaOzX4Fh,Take A Slice,Glass Animals,How To Be A Human Being,51,113.11,0.2745,0.0196,True
2018,4RExr9x20tvTxcAtCVVUJh,Last Cabaret,The Growlers,Casual Acquaintances,51,124.81,0.1961,0.0,True
2018,6QgPBFvt3r9LeZDL5YsgJO,Pet Shop Eyes,The Growlers,Hung At Heart,51,103.12,0.3725,0.098,True
2018,3NeiYiBn3rQBgurfVk92Zm,Humility (feat. George Benson),Gorillaz,The Now Now,50,122.77,0.14,0.06,True
2018,78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,Kinks,49,84.79,0.2857,0.0612,True
2018,1zFbBrZmJr1Z49HYe84dBg,Harvey,Her's,Invitation to Her's,48,150.6,0.1042,0.0,True
2018,2VrOrpMi5tyjs6sRYd5bPK,Tiny Umbrella,Coast Modern,Coast Modern,48,96.71,0.3958,0.0833,True
2018,5KupfEBaVJwL7D2ZN0n1Q1,Trying Your Luck,The Strokes,Is This It,48,118.31,0.2083,0.0208,True
2018,17jEoYoOfRD6dvNCMmC9n4,City Club,The Growlers,City Club,47,87.4,0.3404,0.0,True
2018,6acDlNeA06MCVCzsTVGr9V,Cocoon,Milky Chance,Blossom,47,51.12,0.6809,0.0426,True
2018,2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,AM,46,55.15,0.5217,0.1957,True
2018,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,Culture II,46,50.67,0.4783,0.0435,True
2018,08l9WKDuRyGeStQ9ojTlFh,Meet Me in the Bathroom,The Strokes,Room On Fire,45,106.91,0.0889,0.0,True
2018,0MjAN5HhvpRiPmxGNrx5oc,Lysergic Bliss,of Montreal,Satanic Panic In The Attic,45,104.13,0.3333,0.0444,True
2018,7mwLlFNlWD4AOFoxPJTPwn,Speed Racer,Her's,Songs of Her's,45,50.63,0.5111,0.0667,True
2018,1spp1NXsz4rHcVaJhhndKa,Water,Ra Ra Riot,Need Your Light,44,77.0,0.5682,0.0455,True
2018,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours,43,133.06,0.1163,0.1395,True
2018,465hVdgg75kPgRdpJfEFFT,Seven,Rainbow Kitten Surprise,Seven + Mary,43,75.21,0.4651,0.0,True
2018,78Gzxi27GuNHTfkn2BylG4,What Ever Happened?,The Strokes,Room On Fire,42,87.06,0.2143,0.0,True
2018,7bfocP7GYoLOutUYpTI8tx,Welcome To Japan,The Strokes,Comedown Machine,42,122.61,0.1905,0.0476,True
2018,2WETO8PgRIdYLW4zz8xjnD,What You Were,The Drums,Portamento,41,77.69,0.3415,0.0,True
2018,5imMBAW7spQjapwJeZ0z3u,Underneath It All - Acoustic Live - German Radio,No Doubt,Rock Steady,41,122.34,0.1951,0.0732,True
2018,6DUKQUhWqUySYngLXLNwP2,Automatic Stop,The Strokes,Room On Fire,41,116.93,0.1463,0.0244,True
2018,01MO5Ib9mCG7srUhZl52BA,Going Gets Tough,The Growlers,Chinese Fountain,40,76.48,0.375,0.0,True
2018,0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,40,70.08,0.4,0.125,True
2018,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,40,77.59,0.225,0.45,True
2018,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,Toto IV,40,91.95,0.35,0.15,True
2018,2ZQ3CJY6iddn38oOoPGKfb,Night Ride,The Growlers,City Club,40,92.21,0.25,0.0,True
2018,2jZgzSxNSg1hTCq0ewWHGJ,Junk Of The Heart (Happy),The Kooks,Junk Of The Heart,40,60.07,0.425,0.05,True
2018,3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,Is This It,40,92.34,0.275,0.0,True
2018,61JDaStnXY3vbaEjliB5WA,Ghost Ship,Blur,The Magic Whip,40,162.38,0.2,0.275,True
2018,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You,40,70.45,0.425,0.025,True
2018,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,39,131.6,0.1795,0.4103,True
2018,3dJCbcLcqMKJVZ9Vd390K3,Far Away Truths,Albert Hammond Jr,Francis Trouble,39,126.48,0.1026,0.0256,True
2018,3kKb3U3a8jmUJQB9ypE1Jl,Under Control,The Strokes,Room On Fire,39,94.51,0.2051,0.0769,True
2018,53I7CviVHhNYEKth717RLG,Coins,Local Natives,Sunlit Youth,39,134.87,0.1026,0.0,True
2018,5QqyRUZeBE04yJxsD1OC0I,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,Lust For Life,39,110.29,0.1795,0.2308,True
2018,01T0Kq5YOIRF9BQRXJsyfe,Portuguese Knife Fight,Cage The Elephant,Tell Me I'm Pretty,38,77.36,0.1842,0.0526,True
2018,0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes,Is This It,38,50.1,0.4737,0.0263,True
2018,1F9WFVKQ0PT4EiZNoZQu2d,Sensitivity,Worn-Tin,Thanatophobia,38,79.44,0.3947,0.0526,True
2018,21Ay8Y9Pr91nSauPGtK6MW,Barely Legal,The Strokes,Is This It,38,106.37,0.2368,0.0526,True
2018,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,Dopamine,38,74.66,0.2895,0.1053,True
2019,7IUBw7EUgcjzGV6zv9fkLX,Secret Door,Arctic Monkeys,Humbug,143,286.68,0.4266,0.007,True
2019,1Xtz05nIgJiEYdncfd1w8h,Soledad y el Mar (feat. Los Macorinos),Natalia Lafourcade,"Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos, Vol. 1)",141,251.99,0.4752,0.1773,True
2019,2CbtdkBeW9Znt4vXTOafAl,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",134,482.37,0.306,0.0522,True
2019,0hNhlwnzMLzZSlKGDCuHOo,Space Song,Beach House,Depression Cherry,124,404.68,0.2903,0.0,True
2019,7seSDB6TiLZarbicyDIjiQ,Batphone,Arctic Monkeys,Tranquility Base Hotel & Casino,115,388.64,0.1304,0.0522,True
2019,7Eso5mURNFprb5PmhOXDlf,La Plata (feat. Lalo Ebratt),Juanes,La Plata,102,263.36,0.1569,0.0,True
2019,6voR6zsWIn7vgZYGOFKYSZ,Can't Believe The Way We Flow,James Blake,Assume Form,99,302.36,0.2424,0.0202,True
2019,37y7iDayfwm3WXn5BiAoRk,Dark Red,Steve Lacy,Dark Red,97,160.59,0.433,0.0103,True
2019,4VysGAsuHWHDxasPnTgwbo,The Ultracheese,Arctic Monkeys,Tranquility Base Hotel & Casino,93,202.77,0.2796,0.0108,True
2019,4vDQMtAXkPwRxEqM8oXtMQ,Omaha,Toro y Moi,Omaha,91,222.43,0.2198,0.0,True
2019,5Nhsz5O0DIS5Mh5E3tlBbp,Blood Under My Belt,The Drums,Abysmal Thoughts,91,238.54,0.2637,0.0,True
