track_id,track_name,artist_name,album_name,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,tempo,key,mode,loudness,time_signature,total_plays,total_minutes,avg_skip_rate,years_active
37y7iDayfwm3WXn5BiAoRk,Dark Red,Steve Lacy,Dark Red,R&B,68,0.449,0.603,0.783,7.96e-06,0.119,0.062,0.775,172.041,F#,Major,-4.023,4/4,97,160.6,0.433,[2019]
2HWFdHcyJAipiBNMoq0olx,Black Memories,The Growlers,Chinese Fountain,Indie,52,0.00625,0.614,0.577,0.0,0.152,0.0285,0.835,113.948,C,Major,-8.012,4/4,96,194.3,0.198,[2017]
26ZnmGlPGXaOzPDydAP9D5,She's Long Gone,The Black Keys,Brothers,Indie,52,0.0361,0.349,0.866,0.0406,0.216,0.112,0.488,167.951,B,Minor,-6.676,4/4,96,225.6,0.295,"[2017, 2023]"
0seTertVGvHrEJu7hlIWRq,Take It Or Leave It,The Strokes,Is This It,Rock,49,0.000959,0.43,0.913,0.369,0.137,0.0389,0.481,154.066,D,Minor,-6.203,4/4,95,194.9,0.287,"[2017, 2024]"
1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Third Eye Blind,Blue,Rock,64,0.0814,0.728,0.94,0.000162,0.109,0.0368,0.967,113.76,E,Major,-5.034,4/4,95,235.6,0.2,[2018]
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,AM,Indie,67,0.33,0.505,0.698,0.0887,0.0966,0.0297,0.599,115.013,C,Major,-5.563,4/4,94,201.1,0.372,[2020]
6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,Room On Fire,Indie,58,0.312,0.452,0.889,0.8,0.558,0.0379,0.591,145.056,E,Major,-3.838,4/4,93,119.1,0.539,"[2017, 2022, 2024]"
3geFzA6VBSNZUTmV3bCry6,Mardy Bum,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Rock,60,0.0288,0.634,0.599,0.0,0.197,0.0365,0.312,112.215,D,Major,-5.447,4/4,93,114.3,0.531,"[2019, 2022]"
2ZQ3CJY6iddn38oOoPGKfb,Night Ride,The Growlers,City Club,Rock,61,0.0136,0.613,0.724,0.0,0.12,0.0305,0.626,110.076,A,Minor,-4.798,4/4,93,213.0,0.285,"[2017, 2018]"
2UE4m8egf0aREmOi47sDOk,Next Girl,The Black Keys,Brothers,Rock,53,0.022,0.383,0.748,0.00014,0.114,0.0343,0.255,171.568,C#,Minor,-6.343,4/4,92,191.6,0.31,"[2017, 2023]"
26XfDH9AoT6dVpmKVJHBMf,Wavy Gravy,Okey Dokey,"Love You, Mean It",Indie,47,0.252,0.221,0.662,0.000149,0.266,0.0519,0.539,199.924,G,Major,-7.314,3/4,92,266.4,0.304,[2020]
7zpHInsypgrnY9zTeCXtI4,ALieNNatioN,The Voidz,Virtue,Alternative,41,0.211,0.61,0.823,0.0325,0.105,0.0323,0.456,92.989,F,Minor,-5.144,4/4,92,216.7,0.359,[2018]
4bKpnMKt2vBOQ1wZHGEJJO,No Buses,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,Indie,51,0.155,0.481,0.524,0.000147,0.0523,0.0369,0.425,101.883,E,Major,-9.051,4/4,92,113.6,0.544,[2020]
4pDrMVAsQn0uqo9sb6C8E2,Reckless Serenade,Arctic Monkeys,Suck It and See,Indie,46,0.00037,0.585,0.694,0.0144,0.0724,0.0392,0.785,127.966,D,Major,-6.632,4/4,91,194.2,0.198,[2018]
0z9dPcBhJvqO06QMaKelUE,Drunk on Halloween,Wallows,Drunk on Halloween,Rock,62,0.231,0.631,0.634,1.3e-05,0.0924,0.0247,0.774,100.967,F#,Major,-4.456,4/4,91,214.4,0.338,"[2019, 2023, 2024]"
4vDQMtAXkPwRxEqM8oXtMQ,Omaha,Toro y Moi,Omaha,Dance,57,0.0645,0.618,0.498,0.0301,0.291,0.0259,0.818,80.055,D#,Major,-8.29,4/4,91,222.4,0.22,[2019]
0CZ8lquoTX2Dkg7Ak2inwA,1950,King Princess,1950,Pop,84,0.648,0.6,0.535,4.7e-06,0.162,0.107,0.269,71.912,E,Major,-7.043,4/4,91,211.1,0.352,[2021]
5Nhsz5O0DIS5Mh5E3tlBbp,Blood Under My Belt,The Drums,Abysmal Thoughts,Indie,51,0.0932,0.595,0.894,0.0165,0.2,0.0523,0.79,89.968,G,Major,-4.493,4/4,91,238.5,0.264,[2019]
1WbLKgeGt4Ilo74WTByV6r,Maud Gone,Car Seat Headrest,Teens of Style,Indie,52,0.0258,0.53,0.362,0.000601,0.101,0.0272,0.21,105.003,F,Major,-7.078,4/4,90,322.9,0.356,[2019]
4iURgDfsolmCJtknzWuyxj,These Girls,Sticky Fingers,Caress Your Soul,Reggae,66,0.327,0.358,0.585,2e-06,0.0864,0.0776,0.407,185.392,F#,Major,-8.762,4/4,90,185.8,0.3,[2020]
3xuRKGbalblooPG3Fojb4Y,Late Bloomers,The Growlers,Late Bloomers,Indie,46,0.00818,0.586,0.703,1.23e-06,0.107,0.0409,0.806,145.148,A,Major,-6.386,4/4,89,337.2,0.112,[2017]
4m3uMuu1gYYjZPtZvTOe6t,Orgasm of Death,The Growlers,Casual Acquaintances,Rock,50,0.000303,0.415,0.728,0.000106,0.595,0.0303,0.703,154.992,B,Minor,-5.568,4/4,89,273.1,0.348,"[2018, 2024, 2025]"
6K5GAopLZzzg0ZX8k5GWwh,The Start Of Something,Voxtrot,Raised By Wolves EP,Indie,56,0.179,0.632,0.733,1.04e-05,0.0988,0.0293,0.707,107.056,G#,Major,-6.924,4/4,89,152.6,0.461,[2018]
0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys,AM,Rock,73,0.249,0.728,0.638,0.0,0.116,0.0336,0.872,130.014,F,Minor,-6.455,4/4,89,150.2,0.365,"[2017, 2020]"
2y42MmBCfEhqIkFAJs0V8Z,Black Mud,The Black Keys,Brothers,Rock,52,0.253,0.515,0.502,0.883,0.345,0.058,0.374,143.937,B,Minor,-8.898,4/4,88,84.1,0.54,"[2017, 2023]"
4UmJMAY5TqXPAnsDW1Mci7,"Alone, Together",The Strokes,Is This It,Children’s Music,50,0.00778,0.515,0.863,0.896,0.0616,0.0308,0.961,143.017,G,Major,-5.756,4/4,87,186.9,0.249,"[2017, 2024]"
1Jte640nBiOWyuD7N0odNZ,In Transit,Albert Hammond Jr,Yours to Keep,Blues,42,0.00202,0.468,0.715,0.733,0.087,0.0558,0.6,141.01,E,Minor,-3.101,4/4,87,141.5,0.474,"[2020, 2022]"
0JxNCIvcLphN1oAafpvDWW,I'll Be Around,The Growlers,City Club,Rock,57,0.000833,0.475,0.899,1.1e-06,0.19,0.056,0.911,92.101,C#,Minor,-3.347,4/4,87,176.1,0.345,[2017]
3buvRn4CDX86EO9LHTITGn,Heartbreaker - Remaster,Led Zeppelin,Led Zeppelin II,Rock,50,0.0797,0.381,0.734,0.0469,0.173,0.0933,0.565,96.614,D,Major,-8.917,4/4,87,185.0,0.402,[2020]
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,I Decided.,Hip-Hop,79,0.105,0.77,0.567,0.0,0.125,0.175,0.26,81.477,D,Major,-5.698,4/4,86,151.9,0.337,[2017]
0tfvDUmADEEEqrPcRJNT29,Pyramid of Bones,The Voidz,Virtue,Alternative,41,0.000354,0.376,0.944,0.124,0.11,0.11,0.529,140.424,E,Minor,-3.688,4/4,86,154.8,0.5,[2018]
4XCpDE4pLTkkQ0kudqBLdS,Psylla,Glass Animals,Glass Animals,Children’s Music,48,0.088,0.776,0.577,0.000283,0.169,0.0348,0.478,124.487,E,Major,-9.232,4/4,85,225.1,0.247,[2021]
3PaeOar0UeLiyigqJfNAfN,Wednesday,Good Morning,Shawcross,Indie,49,0.325,0.579,0.58,0.0206,0.106,0.0246,0.734,76.029,F#,Minor,-8.882,4/4,85,152.9,0.247,[2017]
3nAq2hCr1oWsIU54tS98pL,Waves,Kanye West,The Life Of Pablo,Rap,73,0.0363,0.386,0.587,3.71e-06,0.332,0.0519,0.0565,96.072,A#,Major,-4.454,4/4,84,118.2,0.464,[2018]
7wBJfHzpfI3032CSD7CE2m,STARGAZING,Travis Scott,ASTROWORLD,Rap,84,0.00947,0.487,0.789,4.05e-06,0.189,0.044,0.0564,150.007,G#,Major,-3.69,4/4,84,139.1,0.417,[2019]
0cs671lxX2eoDzr2KMuo3N,Here Comes Your Man,Pixies,Doolittle,Rock,67,0.0451,0.664,0.788,0.0416,0.117,0.0294,0.869,124.51,D,Major,-12.323,4/4,84,112.6,0.56,[2019]
3jw5KrLTxeIzpSvByNsH7F,Blue Coupe,Twin Peaks,Sweet '17 Singles,Indie,49,0.261,0.597,0.864,0.0747,0.0973,0.0271,0.55,130.079,F,Major,-5.629,4/4,84,162.8,0.322,"[2022, 2023]"
0x47zt71IYykbt1ET933pJ,Hiding tonight,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,Rock,47,0.915,0.543,0.122,0.0,0.373,0.0337,0.282,99.835,C,Major,-18.863,4/4,84,194.6,0.335,"[2020, 2021]"
4Ee6ZsyVepVsvObgYwzgH1,Permanent High School,The Voidz,Virtue,Alternative,43,0.0121,0.535,0.827,0.0611,0.117,0.0989,0.649,123.952,G,Major,-2.932,4/4,83,176.0,0.422,[2018]
4hQdpbUJTPVBYV7ebPK6NT,Heaven in Hell,The Growlers,Casual Acquaintances,Indie,48,0.185,0.629,0.799,0.0115,0.238,0.0402,0.922,127.952,C,Major,-4.635,4/4,83,241.2,0.169,[2018]
5uZLsGY9fknBd5Rxr7AIss,Shut Up Kiss Me,Angel Olsen,MY WOMAN,Pop,60,0.0552,0.373,0.63,0.0,0.107,0.0461,0.352,115.942,G,Major,-5.131,4/4,82,183.1,0.244,[2021]
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,Indie,67,0.00178,0.646,0.813,2.26e-05,0.144,0.0288,0.821,112.115,F#,Minor,-5.29,4/4,82,142.2,0.461,"[2020, 2023]"
28J7s6ylqLYzBUTBSUyEjm,Still Take You Home,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Indie,47,0.000669,0.599,0.946,0.0,0.0973,0.0378,0.653,108.934,G#,Major,-4.192,4/4,81,179.7,0.37,[2020]
62oCnK99vT8HOgwPsvXuiM,Chateau,Angus & Julia Stone,Snow,Pop,63,0.658,0.661,0.585,0.876,0.102,0.0367,0.606,129.98,F,Major,-11.255,4/4,81,137.8,0.556,[2019]
29EkMZmUNz1WsuzaMtVo1i,I Bet You Look Good On The Dancefloor,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Rock,62,0.00225,0.535,0.948,0.0,0.376,0.0356,0.778,103.183,F#,Minor,-4.19,4/4,81,131.0,0.46,"[2019, 2022]"
5M1TnHDDigSFAEK5U8euc3,Chinese Fountain,The Growlers,Chinese Fountain,Indie,48,0.00303,0.608,0.804,0.118,0.193,0.0311,0.851,116.022,F,Minor,-8.262,4/4,81,182.6,0.37,[2017]
5FlBGGwGuqYmqr0qeBWrxe,Five to One,The Doors,Waiting for the Sun,Rock,56,0.203,0.615,0.401,0.0,0.086,0.0507,0.672,87.959,E,Minor,-14.07,4/4,81,171.7,0.311,"[2022, 2023, 2025]"
6mVD1SfTvlFAPVi7txFL5H,Machu Picchu,The Strokes,Angles,Indie,63,0.0133,0.695,0.814,0.0984,0.0601,0.066,0.882,105.011,C#,Major,-5.294,4/4,81,162.3,0.346,[2017]
0dy6iXYIF0piirySAzCBwF,The End Has No End,The Strokes,Room On Fire,Indie,53,0.000799,0.536,0.655,0.832,0.229,0.0336,0.552,136.006,C#,Major,-3.713,4/4,80,121.6,0.476,"[2017, 2023]"
1dlgaGdQXmsYKMRuewIZkF,Miss Alissa,Eagles Of Death Metal,Peace Love Death Metal,Children’s Music,47,0.805,0.55,0.991,0.0,0.197,0.12,0.882,172.389,C#,Major,-3.704,4/4,79,109.3,0.456,[2021]
3QHA3SBpz2SDEpI1HuMT0e,The Only One,The Black Keys,Brothers,Rock,51,0.693,0.434,0.653,0.0421,0.177,0.0324,0.625,105.09,C#,Minor,-6.969,4/4,79,224.3,0.395,"[2022, 2023]"
1NGodWzGlxxkOrgqHO6g3K,The Eternal Tao,The Voidz,The Eternal Tao,Alternative,48,0.0115,0.703,0.79,9.59e-06,0.352,0.0807,0.635,135.362,G#,Major,-4.212,4/4,78,178.9,0.333,[2020]
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,What Do You Think About the Car?,Children’s Music,68,0.0941,0.687,0.617,1.32e-05,0.0898,0.0287,0.665,121.08,E,Major,-5.213,4/4,77,131.0,0.457,"[2021, 2024]"
3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,Cleopatra,Rock,70,0.613,0.664,0.573,0.000363,0.0857,0.0277,0.566,76.023,F,Major,-6.519,4/4,77,148.0,0.195,[2017]
7wYU1avLwl1Gtkib8OTrZp,Dionysus,The Buttertones,Buttertones,Indie,49,0.00269,0.331,0.61,0.0548,0.14,0.0293,0.55,132.746,A,Major,-8.138,4/4,77,135.3,0.439,"[2017, 2022]"
71D4LseR0RADPbyvMeTIHR,Can't Stand Me Now,The Libertines,The Libertines,Rock,66,0.0111,0.368,0.935,0.00201,0.0948,0.0587,0.558,164.425,E,Major,-3.204,4/4,77,127.0,0.454,[2020]
6O0xnpq8xNi4VNvS6yezHN,Plastic Soul,Mondo Cozmo,Plastic Soul,Children’s Music,43,0.239,0.389,0.714,0.757,0.169,0.0315,0.348,77.294,D#,Major,-5.232,4/4,77,313.1,0.206,"[2023, 2024, 2025]"
6TJAFFa2VaRdFB5UA4BJRt,Origins,Tennis,Young & Old,Indie,46,0.0463,0.578,0.825,0.0201,0.162,0.0284,0.951,113.907,F,Minor,-4.659,4/4,77,187.9,0.286,[2022]
7wvwXi9Z66dcH5t202vVkN,Will He,Joji,In Tongues (Deluxe),R&B,75,0.837,0.618,0.217,0.000163,0.538,0.0515,0.0872,116.013,A#,Major,-15.372,4/4,77,194.6,0.26,[2021]
7qHBtTdpBLRUQGQxshfRd2,Big Toe,The Growlers,Chinese Fountain,Rock,49,0.0102,0.51,0.766,3.21e-05,0.0673,0.0278,0.727,132.169,E,Minor,-5.812,4/4,76,106.1,0.368,[2017]
4F1AgKpuFRMLEgtPETVwZk,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,Help!,Rock,65,0.207,0.398,0.392,0.0,0.102,0.0282,0.378,184.267,G,Major,-9.05,3/4,76,132.8,0.379,"[2024, 2025]"
63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,Nevermind,Pop,84,0.156,0.592,0.691,9.78e-06,0.418,0.196,0.0796,99.976,D#,Major,-8.354,4/4,76,72.5,0.592,[2020]
5KkoM9rbevlWf8EePOrwfS,Drinking Song,Haley Heynderickx,I Need to Start a Garden,Folk,51,0.89,0.621,0.219,1.4e-05,0.111,0.0381,0.253,120.495,C,Major,-11.305,3/4,76,139.7,0.385,"[2021, 2022]"
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,Dopamine,Indie,74,0.00543,0.611,0.797,0.00137,0.26,0.0533,0.518,120.041,F#,Minor,-7.627,4/4,75,137.7,0.388,"[2018, 2021]"
0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,Indie,72,0.04,0.523,0.769,0.0,0.136,0.0269,0.876,136.162,E,Major,-5.855,4/4,75,176.4,0.482,"[2018, 2022, 2024, 2026]"
32lewphnrnKx7lgsanoakd,Dearest,The Black Keys,Rave On Buddy Holly,Blues,39,0.4,0.7,0.248,0.00513,0.121,0.104,0.53,103.671,F#,Major,-13.922,4/4,75,168.9,0.067,[2023]
0dqJjKKxuKD5Dt3QH2n4CG,Hands Down,The Greeting Committee,It’s Not All That Bad,Indie,55,0.393,0.43,0.641,0.0036,0.223,0.034,0.288,100.39,E,Major,-7.027,4/4,75,197.1,0.387,[2021]
6hFHsQWB7HdVrSe7efRR82,Como te extraño mi amor,Café Tacvba,Avalancha de éxitos,Children’s Music,70,0.0823,0.791,0.759,4.44e-05,0.0993,0.037,0.917,124.725,A,Major,-5.67,4/4,74,147.2,0.419,[2020]
5lJUXSjRjevVy7I3P87wuK,Your Touch,The Black Keys,Magic Potion,Children’s Music,50,0.8,0.532,0.768,2.01e-05,0.377,0.0551,0.698,116.026,E,Minor,-8.698,4/4,74,108.2,0.432,[2021]
5MZBOcqI3Vpvp2PZy6ddyD,The Way It Is,The Strokes,Room On Fire,Alternative,41,0.000179,0.481,0.943,0.865,0.0985,0.0495,0.877,137.091,B,Major,-2.592,4/4,74,113.1,0.311,[2017]
3eiXtKo5PAWArBDAw1gkhI,El Beso,Mon Laferte,Norma,Alternative,56,0.254,0.732,0.84,1.69e-05,0.187,0.115,0.717,102.993,E,Minor,-7.07,4/4,74,160.8,0.257,[2022]
4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,Mon Laferte,Mon Laferte - Vol. 1,Pop,73,0.0251,0.394,0.475,0.00749,0.112,0.028,0.441,129.995,A#,Major,-7.935,3/4,73,184.8,0.37,[2022]
0OEBOJhSObnFuHuasXdt52,Dia de Enero,Shakira,"Fijación Oral, Vol. 1",Dance,63,0.35,0.687,0.361,1.11e-05,0.11,0.0792,0.526,165.747,A#,Major,-11.589,4/4,72,152.9,0.278,[2022]
1U5dJjrL6yq7IH6keAyWOe,What I'm Becoming,Cage The Elephant,Social Cues,Blues,52,0.00366,0.57,0.472,0.00275,0.0891,0.0285,0.219,134.974,C,Major,-5.175,4/4,72,208.5,0.236,[2020]
6NGvyhGjKSKkyN3yc4YNhD,Piledriver Waltz,Arctic Monkeys,Suck It and See,Indie,51,0.00724,0.443,0.865,0.000116,0.468,0.0391,0.474,110.008,E,Major,-4.547,4/4,72,150.3,0.319,[2018]
0qp8MuZNKelOGTK2HPlXBA,Kids Turned Out Fine,A$AP Rocky,TESTING,Pop,68,0.271,0.305,0.668,3.8e-05,0.369,0.222,0.128,163.314,C#,Major,-9.404,5/4,72,115.4,0.417,"[2020, 2023]"
11zf7m4vw9Ze7cer9Nyhk1,Pleaser,Wallows,Pleaser,Rock,68,0.126,0.497,0.914,1.98e-05,0.274,0.0455,0.385,148.893,A,Major,-4.308,4/4,71,86.5,0.547,"[2020, 2024, 2025]"
5OmumaYiHYXUsYZPGLFTYJ,Between Love & Hate,The Strokes,Room On Fire,Children’s Music,47,5.35e-05,0.453,0.61,0.545,0.101,0.0254,0.525,104.188,A,Major,-4.935,4/4,71,120.5,0.422,[2017]
5KWV7S3osWbeOMPHCeWVyK,Bambi,Jidenna,The Chief,Rap,59,0.109,0.748,0.623,0.0,0.15,0.0285,0.21,105.045,F,Major,-5.08,4/4,71,178.7,0.38,[2019]
1S9VJIS4unNB2D6SEf4BbD,Do You Love Me Still?,The Kooks,Inside In / Inside Out,Indie,46,0.218,0.408,0.412,0.000514,0.17,0.0386,0.0804,138.178,C#,Minor,-8.807,4/4,71,101.0,0.465,[2020]
00kIWJu9IHiQ6i0qJAU0Z9,Amor Completo,Mon Laferte,Mon Laferte - Vol. 1,Children’s Music,66,0.664,0.393,0.418,5.46e-05,0.108,0.0269,0.346,175.548,E,Major,-8.976,3/4,71,129.3,0.465,[2022]
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,Indie,73,0.136,0.464,0.417,0.022,0.0974,0.0256,0.479,67.528,C,Minor,-9.345,4/4,70,116.2,0.525,"[2020, 2023]"
1e2LGT07diSwc7UYnK7txi,More Of The Same,Caroline Rose,LONER,Indie,52,0.0824,0.731,0.764,3.95e-06,0.0725,0.028,0.638,98.01,G,Major,-4.5,4/4,70,201.3,0.343,[2022]
1V7mHn6zEEUpgysBYxiW9r,2 Atoms In A Molecule,Noah And The Whale,"Peaceful, The World Lays Me Down",Folk,44,0.461,0.633,0.68,0.000108,0.225,0.086,0.538,145.043,E,Major,-9.748,4/4,70,116.4,0.314,[2021]
6SdAztAqklk1zAmUHhU4N7,Taken for a Fool,The Strokes,Angles,Children’s Music,57,0.00595,0.57,0.89,0.0112,0.226,0.0559,0.885,137.04,F,Major,-4.447,4/4,70,183.1,0.314,[2017]
73M2Vb5MfZh8iGKudkMtlw,Always Like This,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,Rock,66,0.444,0.579,0.605,0.000645,0.11,0.0328,0.74,121.793,C#,Major,-6.686,4/4,69,146.4,0.464,[2020]
0gmGBCJ5XhOmoNR37MmxEE,So What'Cha Want - Remastered 2009,Beastie Boys,Check Your Head,Hip-Hop,52,0.0469,0.7,0.942,2.93e-05,0.0666,0.237,0.766,171.37,F,Minor,-7.355,4/4,69,203.0,0.194,"[2019, 2025]"
71gZOVZcfn2Yp6evM2PdzW,Shake Your Lonely,Twin Peaks,Sweet '17 Singles,Indie,45,0.369,0.457,0.523,0.0691,0.312,0.0256,0.604,150.096,D,Major,-7.846,4/4,68,138.6,0.426,[2022]
02tvc9CFnTyHuSRlGeNv9w,Corduroy Dreams,Rex Orange County,Bcos U Will Never B Free,Pop,74,0.653,0.61,0.305,0.0,0.103,0.053,0.222,113.818,E,Major,-14.037,4/4,68,168.0,0.221,[2019]
3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,Juanes,Un Día Normal,Dance,72,0.203,0.706,0.753,3.04e-05,0.184,0.0259,0.849,129.968,E,Major,-6.088,4/4,68,185.2,0.221,[2017]
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,Angles,Rock,68,0.00419,0.357,0.775,0.285,0.0676,0.054,0.589,199.853,B,Major,-3.364,4/4,68,130.9,0.382,[2017]
01RbsjW5FmljeVje00TjT1,Momo's,Connan Mockasin,Jassbusters,Folk,40,0.977,0.655,0.128,0.119,0.0993,0.0323,0.098,63.061,A#,Minor,-13.709,3/4,68,166.6,0.265,[2020]
242UAWExQDujCkiQtLQvcu,Don’t You Know,Durand Jones & The Indications,American Love Call,Soul,46,0.637,0.68,0.658,4.27e-05,0.107,0.0339,0.722,96.041,E,Minor,-4.186,4/4,67,139.3,0.298,[2019]
6DUKQUhWqUySYngLXLNwP2,Automatic Stop,The Strokes,Room On Fire,Rock,57,0.00336,0.68,0.536,0.737,0.0884,0.0384,0.959,105.917,C#,Major,-6.078,4/4,67,146.1,0.381,"[2018, 2022]"
5OuJTtNve7FxUX82eEBupN,Tommy's Party,Peach Pit,Being So Normal,Indie,62,0.122,0.565,0.438,0.0469,0.108,0.0311,0.211,133.949,G,Major,-8.722,4/4,66,122.0,0.652,[2020]
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,Rock,82,0.0115,0.64,0.74,0.00678,0.167,0.0284,0.785,116.879,E,Major,-4.083,4/4,66,87.4,0.518,"[2017, 2024]"
5b4NWxJgdM4EkCrsnFK7m3,Naked Kids,The Growlers,Hung At Heart,Indie,45,0.662,0.379,0.649,0.653,0.422,0.0334,0.328,117.79,D,Minor,-5.316,4/4,66,137.8,0.394,[2017]
7CqleiaEqHVazV19P532X9,Life During Wartime - 2005 Remaster,Talking Heads,Fear of Music,Dance,50,0.0806,0.801,0.93,0.152,0.0558,0.0354,0.967,133.255,A,Major,-7.365,4/4,66,127.0,0.427,"[2019, 2024, 2026]"
577M06tqh2BwsT1qqZOBM1,Don't Sit Down 'Cause I've Moved Your Chair,Arctic Monkeys,Suck It and See,Rock,49,0.0191,0.434,0.912,0.278,0.326,0.0451,0.315,119.729,A,Major,-5.148,4/4,65,122.0,0.385,[2018]
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,Oracular Spectacular,Indie,77,0.0714,0.763,0.807,0.28,0.348,0.035,0.559,103.038,C#,Major,-3.714,3/4,65,115.2,0.385,[2017]
0grFc6klR3hxoHLcgCYsF4,Howlin' for You,The Black Keys,Brothers,Rock,70,0.028,0.705,0.735,0.0783,0.112,0.0931,0.448,132.627,B,Major,-6.646,4/4,65,102.7,0.456,"[2023, 2024]"
0prVUHQu2xr6pI5iEbKtxo,Beautiful Strangers,Kevin Morby,Beautiful Strangers b/w No Place to Fall,Soul,58,0.762,0.826,0.423,0.0689,0.105,0.0445,0.891,100.042,E,Major,-11.127,4/4,65,264.1,0.262,[2019]
5kTfGxslMBLVeapaoeb0ZW,Soul No. 5,Caroline Rose,LONER,Indie,44,4.66e-05,0.453,0.803,0.0655,0.0674,0.0445,0.385,159.571,D,Major,-4.768,4/4,65,112.8,0.492,[2022]
7KwJrAQMoJyUEBes3evMLv,Orpheus Under the Influence,The Buttertones,Buttertones,Rock,57,0.0365,0.362,0.871,0.000256,0.114,0.0502,0.526,151.722,D,Major,-6.546,4/4,64,55.8,0.637,"[2022, 2023, 2024]"
2s4ZQQsk9c4n13IAUfnIzm,The Hellcat Spangled Shalalala,Arctic Monkeys,Suck It and See,Indie,45,0.000793,0.449,0.872,0.00062,0.0642,0.0507,0.788,130.22,B,Major,-4.992,4/4,64,189.8,0.094,[2018]
4WKdgb3xzbTSU7WT3kK3na,I Don't Owe You Anything - 2011 Remaster,The Smiths,The Smiths,Dance,52,0.0179,0.696,0.432,0.0,0.142,0.0269,0.597,113.307,E,Major,-9.881,4/4,63,115.1,0.444,[2019]
3Wwd0W89C56cCRilh8HFNs,The Go Getter,The Black Keys,Brothers,Rock,46,0.159,0.646,0.719,0.000432,0.0758,0.0685,0.71,160.008,C#,Major,-7.192,4/4,63,204.8,0.222,[2023]
2xKfXRhw5xaUXfevJJspZf,Why Do Fools Fall in Love,Frankie Lymon,The Best Of Frankie Lymon & The Teenagers,Blues,54,0.51,0.388,0.532,3.06e-06,0.0974,0.102,0.845,173.586,C#,Major,-8.685,4/4,63,168.9,0.064,[2019]
6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,KIDS SEE GHOSTS,KIDS SEE GHOSTS,Rap,72,0.278,0.765,0.542,1.87e-05,0.609,0.39,0.734,171.945,C#,Major,-6.755,4/4,63,86.3,0.365,[2019]
1gQxoBZiyLK5hRLLoBg89x,Primaveral,Mon Laferte,La Trenza,Children’s Music,59,0.286,0.629,0.645,0.128,0.102,0.0237,0.547,99.99,F,Major,-5.412,4/4,63,135.6,0.429,[2022]
4tggZyGJMNJMooWuRbvN5q,Harness Your Hopes - (B-side),Pavement,Brighten the Corners: Nicene Creedence Ed.,Rock,62,0.289,0.605,0.573,0.0406,0.133,0.037,0.581,107.882,D,Major,-7.804,4/4,63,94.0,0.54,[2019]
2iCzZEPF8GTfQ1v4WCi7De,The Daisy Chain,The Growlers,City Club,Rock,50,0.00258,0.496,0.819,0.00109,0.179,0.0323,0.703,123.004,C,Major,-4.714,4/4,62,116.4,0.274,[2017]
0SsOtRt4U3eicmUHPBfIHf,Turnaround,Hans Zimmer,The Little Prince (Original Motion Picture Soundtrack),Soundtrack,33,0.769,0.632,0.19,1.06e-05,0.395,0.0383,0.559,78.052,C,Major,-16.4,4/4,62,138.8,0.194,[2017]
6g6FWPdAMf55CpmkoE7jF1,Invéntame,Mon Laferte,Invéntame,Children’s Music,62,0.00154,0.564,0.494,2.73e-05,0.172,0.0271,0.108,96.924,G,Major,-9.135,4/4,62,145.4,0.341,"[2022, 2023, 2026]"
2d9Xw1OiRL8ca2K4A03aD3,Little Queenie,SadGirl,Vol. Three: The Hand That Did the Deed,Indie,49,0.908,0.572,0.236,0.00492,0.108,0.0431,0.313,134.731,G#,Major,-12.164,4/4,62,128.8,0.21,[2020]
0XnhQGfqfi5CnZXcONJuI5,Good Lovin' - Single Version,The Young Rascals,The Young Rascals,Folk,52,0.00206,0.252,0.507,0.00057,0.325,0.0442,0.816,196.494,D,Major,-13.337,4/4,62,87.0,0.436,[2020]
