master_metadata_track_name,master_metadata_album_artist_name,total_play_count,year,genre,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
PlantedInMyMind.Memo,Charlie Burg,9,2025,Indie,4osxJNBTFLCMUhXThxGClU,50,0.969,0.511,89072,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,4/4,0.508
PlantedInMyMind.Memo,Charlie Burg,9,2025,Soul,4osxJNBTFLCMUhXThxGClU,50,0.969,0.511,89072,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,4/4,0.508
Beyond,Leon Bridges,9,2025,Blues,1Omt5bfz1tZUCqd26HxbS0,68,0.229,0.58,240600,0.687,0.0,F#,0.109,-5.4,Major,0.106,76.014,4/4,0.187
Beyond,Leon Bridges,9,2025,Soul,5esPpmrM2AsyDVgOKzWQwU,74,0.229,0.58,240600,0.687,0.0,F#,0.109,-5.4,Major,0.106,76.014,4/4,0.187
Strawberry Blond,Mitski,9,2025,Folk,3eGsNpXzcb1BDkfSJI54NY,49,0.839,0.553,114277,0.545,0.0,C,0.061,-8.299,Major,0.0867,77.332,4/4,0.943
Strawberry Blond,Mitski,9,2025,Indie,3eGsNpXzcb1BDkfSJI54NY,49,0.839,0.553,114277,0.545,0.0,C,0.061,-8.299,Major,0.0867,77.332,4/4,0.943
Dylan Thomas,Better Oblivion Community Center,8,2025,Folk,6x14wL9HvABR2Rix8N88EH,64,0.000128,0.592,216787,0.805,0.000211,D,0.0916,-7.995,Major,0.0371,116.072,4/4,0.505
Dylan Thomas,Better Oblivion Community Center,8,2025,Indie,6x14wL9HvABR2Rix8N88EH,64,0.000128,0.592,216787,0.805,0.000211,D,0.0916,-7.995,Major,0.0371,116.072,4/4,0.505
Dylan Thomas,Better Oblivion Community Center,8,2025,Pop,6x14wL9HvABR2Rix8N88EH,64,0.000128,0.592,216787,0.805,0.000211,D,0.0916,-7.995,Major,0.0371,116.072,4/4,0.505
Dylan Thomas,Better Oblivion Community Center,8,2025,Rock,6x14wL9HvABR2Rix8N88EH,64,0.000128,0.592,216787,0.805,0.000211,D,0.0916,-7.995,Major,0.0371,116.072,4/4,0.505
Total Eclipse of the Heart,Bonnie Tyler,8,2025,Pop,5prTs2HAw2G4idHZyeFp8o,76,0.195,0.435,269787,0.658,0.0,G#,0.102,-8.179,Major,0.0661,130.276,4/4,0.184
Total Eclipse of the Heart,Bonnie Tyler,8,2025,Rock,5prTs2HAw2G4idHZyeFp8o,76,0.195,0.435,269787,0.658,0.0,G#,0.102,-8.179,Major,0.0661,130.276,4/4,0.184
Are You Bored Yet? (feat. Clairo),Wallows,8,2025,Children’s Music,2iyWlA4yxOs2hWN3x6fa8g,70,0.156,0.682,178000,0.683,2.32e-05,G#,0.273,-6.444,Minor,0.0287,120.023,4/4,0.64
Are You Bored Yet? (feat. Clairo),Wallows,8,2025,Rock,2iyWlA4yxOs2hWN3x6fa8g,71,0.156,0.682,178000,0.683,2.32e-05,G#,0.273,-6.444,Minor,0.0287,120.023,4/4,0.64
Yellow,Coldplay,8,2025,Pop,3AJwUDP919kvQ9QcozQPxg,82,0.00239,0.429,266773,0.661,0.00013,B,0.234,-7.227,Major,0.0281,173.365,4/4,0.285
Dear Prudence - Remastered 2009,The Beatles,8,2025,Rock,5NQYyej46WQkgCbnzGD21W,59,0.16,0.388,235773,0.529,0.0681,G,0.108,-10.533,Major,0.0436,150.721,4/4,0.332
Alexander Hamilton,Leslie Odom Jr.,7,2025,Jazz,4TTV7EcfroSLWzXRY6gLv6,72,0.524,0.609,236738,0.435,0.0,B,0.118,-7.862,Minor,0.284,131.998,4/4,0.563
Jackie and Wilson,Hozier,7,2025,Folk,4JpazKcfOhbwqZrsYhzHee,67,0.0579,0.555,223120,0.727,7.52e-06,F#,0.0937,-4.202,Major,0.0388,82.142,4/4,0.739
Jackie and Wilson,Hozier,7,2025,Pop,4JpazKcfOhbwqZrsYhzHee,67,0.0579,0.555,223120,0.727,7.52e-06,F#,0.0937,-4.202,Major,0.0388,82.142,4/4,0.739
A Change Is Gonna Come,Sam Cooke,7,2025,Pop,0KOE1hat4SIer491XKk4Pa,67,0.76,0.212,191160,0.42,0.0,A#,0.307,-9.919,Major,0.0344,169.555,3/4,0.493
A Change Is Gonna Come,Sam Cooke,7,2025,Soul,0KOE1hat4SIer491XKk4Pa,67,0.76,0.212,191160,0.42,0.0,A#,0.307,-9.919,Major,0.0344,169.555,3/4,0.493
A Change Is Gonna Come,Sam Cooke,7,2025,Rock,0KOE1hat4SIer491XKk4Pa,67,0.76,0.212,191160,0.42,0.0,A#,0.307,-9.919,Major,0.0344,169.555,3/4,0.493
Don't Dream It's Over,Crowded House,6,2025,Dance,7G7tgVYORlDuVprcYHuFJh,72,0.0148,0.439,236933,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,4/4,0.551
Don't Dream It's Over,Crowded House,6,2025,Pop,7G7tgVYORlDuVprcYHuFJh,73,0.0148,0.439,236933,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,4/4,0.551
Don't Dream It's Over,Crowded House,6,2025,Rock,7G7tgVYORlDuVprcYHuFJh,73,0.0148,0.439,236933,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,4/4,0.551
Atlas,The Dip,6,2025,Soul,2LaJnsDLMC8q5khgYHVjrd,50,0.301,0.443,227680,0.654,2.25e-05,A#,0.577,-7.021,Major,0.0296,162.03,4/4,0.915
Nova Scotia 500,Boyscott,6,2025,Indie,6ubmD3rZIQoE2CtXEePO7j,52,0.0542,0.603,192542,0.768,0.726,F#,0.36,-4.515,Minor,0.0295,135.095,4/4,0.476
Nova Scotia 500,Boyscott,6,2025,Rock,6ubmD3rZIQoE2CtXEePO7j,52,0.0542,0.603,192542,0.768,0.726,F#,0.36,-4.515,Minor,0.0295,135.095,4/4,0.476
Dear Theodosia,Leslie Odom Jr.,6,2025,Jazz,2sEq2rC3ynYsT49x7utWnd,67,0.906,0.601,184004,0.222,4.11e-05,A,0.0723,-10.485,Major,0.0303,106.754,4/4,0.271
I Love You So,The Walters,6,2025,Indie,1175r6ZmkUjX8dRJLz9Ohk,70,0.65,0.578,160254,0.669,0.0,A#,0.13,-4.898,Major,0.0377,75.995,4/4,0.503
I Love You So,The Walters,6,2025,Rock,1175r6ZmkUjX8dRJLz9Ohk,70,0.65,0.578,160254,0.669,0.0,A#,0.13,-4.898,Major,0.0377,75.995,4/4,0.503
Dancing In the Dark,Bruce Springsteen,5,2025,Rock,7FwBtcecmlpc1sLySPXeGE,75,0.0115,0.527,241307,0.942,0.0,C#,0.188,-5.64,Minor,0.0366,148.723,4/4,0.495
Ugotme,Omar Apollo,5,2025,Alternative,2NCBjlH7FHEG7hXcnvUaWA,63,0.454,0.782,127273,0.494,6.31e-05,C,0.134,-1.458,Major,0.0339,65.832,4/4,0.401
Ugotme,Omar Apollo,5,2025,Children’s Music,2NCBjlH7FHEG7hXcnvUaWA,67,0.454,0.782,127273,0.494,6.31e-05,C,0.134,-1.458,Major,0.0339,65.832,4/4,0.401
